timestamp,bid,ask
2025-04-22 11:51:26.919808,66.28,66.31
2025-04-22 11:51:28.425318,66.27,66.32
2025-04-22 11:51:32.286904,66.28,66.32
2025-04-22 11:51:37.484374,66.28,66.31
2025-04-22 11:51:38.898788,66.26,66.3
2025-04-22 11:51:45.525193,66.25,66.3
2025-04-22 11:51:46.221835,66.25,66.29
2025-04-22 11:51:51.131185,66.24,66.29
2025-04-22 11:51:58.581382,66.24,66.27
2025-04-22 11:51:58.874914,66.2,66.24
2025-04-22 11:51:59.910681,66.2,66.23
2025-04-22 11:52:00.594081,66.2,66.24
2025-04-22 11:52:00.833687,66.2,66.25
2025-04-22 11:52:03.282973,66.2,66.23
2025-04-22 11:52:06.803546,66.19,66.24
2025-04-22 11:52:08.368443,66.2,66.23
2025-04-22 11:52:08.704207,66.19,66.24
2025-04-22 11:52:16.225917,66.2,66.24
2025-04-22 11:52:21.905196,66.21,66.24
2025-04-22 12:15:52.035857,66.1,66.14
2025-04-22 12:15:54.289259,66.09,66.13
2025-04-22 20:55:05.931165,66.31,66.35
2025-04-22 20:55:13.269146,66.32,66.36
2025-04-22 20:55:17.280181,66.33,66.37
2025-04-22 20:56:03.845484,66.34,66.38
2025-04-22 20:56:04.339138,66.35,66.39
2025-04-22 20:56:46.452486,66.36,66.4
2025-04-22 20:57:05.454122,66.35,66.39
2025-04-22 20:57:23.952598,66.36,66.4
2025-04-22 20:57:41.677932,66.35,66.39
2025-04-22 20:57:43.415115,66.36,66.4
2025-04-22 20:58:23.025389,66.35,66.39
2025-04-22 20:58:23.537474,66.34,66.38
2025-04-22 20:58:32.087345,66.35,66.39
2025-04-22 20:59:04.627805,66.34,66.38
2025-04-22 20:59:14.665705,66.35,66.39
2025-04-22 20:59:21.708338,66.34,66.38
2025-04-22 20:59:45.606418,66.35,66.39
2025-04-22 20:59:49.219547,66.34,66.38
2025-04-22 20:59:57.724606,66.35,66.39
2025-04-23 08:45:45.361883,67.59,67.62
2025-04-23 08:45:52.380191,67.59,67.64
2025-04-23 08:45:53.377671,67.6,67.63
2025-04-23 08:46:07.392711,67.59,67.64
2025-04-23 08:46:07.557291,67.6,67.64
2025-04-23 08:46:08.062385,67.61,67.65
2025-04-23 08:46:09.153781,67.6,67.64
2025-04-23 08:46:13.421794,67.59,67.62
2025-04-23 08:46:14.876730,67.59,67.64
2025-04-23 08:46:15.802145,67.59,67.62
2025-04-23 08:46:22.839892,67.58,67.62
2025-04-23 08:46:34.923659,67.57,67.61
